Species,Times (hrs),T7RNAP (nM),DNA (nM),ATP (mM),UTP (mM),CTP (mM),GTP (mM),Cap (mM),Mg (mM),PPiase (U/uL),Buffer (mM),DTT (mM),Spermidine (mM),NA,NU,NC,NG,Na4PPi (mM),RNA yield (uM),RNA St Dev (uM)
total rna,"(0.279444444, 0.881666667, 1.483055556, 2.093055556, 2.696666667, 3.318611111)",240,19.442,8,8,8,8,4,26,0.002,40,1,1,531,309,692,588,1.00E-09,"(1.673327207, 3.55888775, 4.851226642, 8.656909337, 9.067816657, 12.69752254)",1.1
