0.0004687298492363469,9.585987799450604e-6,0.001232367447776541,-0.0001583352875782631,3.590194746449768e-5,-2.6730487963777115e-6,5.028407167035328e-5,0.0,0.0,-0.00031923790091479133,-8.478907415732829e-6,-4.933262524283346e-5,-1.4264082815398021e-9,4.406145094709504e-10,9.791668108096809e-8,6.735493134400169e-7,-3.81288663776831e-8,2.911224156653777e-9,1.582640717944281e-5,-0.00012800149166412425,-5.958110153236785e-6,-5.478532293327106e-5,-3.128126650029838e-5
9.58598779945039e-6,0.00039702645622559043,0.002852260023943555,-0.0003664600293961818,0.0006159114063201868,0.0007775364052513387,0.0009248262438322622,0.0,0.0,7.49275861727444e-5,-1.5674129551834148e-5,-0.0001728780082860693,2.693593395211905e-8,-2.260920785037187e-9,2.5209456822872223e-6,7.368013871278744e-6,-3.147417236496154e-7,3.184613144221607e-8,-0.00031153464687047215,0.0004390935190969105,-0.00027659762001996474,-0.0002293260346881644,1.921107973465943e-5
0.0012323674477765468,0.0028522600239435612,0.05826519119597409,0.0005440907020338473,0.0017762326775426353,0.0037764012188792008,0.003370791473415712,0.0,0.0,0.0005145198757388536,-4.7596288048144374e-6,-0.0013638825123144934,2.2440579081396813e-8,-1.0100339550034076e-8,3.0772545895225707e-6,1.7771361174388753e-5,-9.741997606772154e-7,7.681162301731941e-8,-0.00033561154331160207,0.0030586893576058905,-0.00022292386079589822,-7.098169068811379e-5,7.910073777967278e-5
-0.00015833528757826253,-0.0003664600293961816,0.0005440907020338529,0.002430094909654893,-0.0002282114091150605,-0.0004851942284591814,-0.00043308125208318466,-0.0,-0.0,-6.610581335721177e-5,6.115198813563531e-7,0.0001752324196808905,-2.8831786725149612e-9,1.2976975091114753e-9,-3.9536746223848253e-7,-2.28327483599316e-6,1.251657527501285e-7,-9.868802070146084e-9,4.311956658763524e-5,-0.0003929821904358898,2.8641387494348524e-5,9.119768968395875e-6,-1.0162908868224023e-5
3.590194746449604e-5,0.0006159114063201832,0.001776232677542571,-0.00022821140911505943,0.004468382115288884,0.00045318987292636086,0.0057053087791088045,0.0,0.0,-0.0006521448569563963,-2.045975702326557e-5,-0.0014483227196294343,-1.7765579373595088e-7,-9.983947757937582e-7,-4.875390608328339e-7,-3.6569998833727135e-6,2.0827736490139195e-7,-1.5806335466342063e-8,0.0002899392343118844,-0.007198466206866837,2.974920205281288e-5,-0.0002295585116789848,-0.00012887048478297278
-2.6730487963811268e-6,0.0007775364052513364,0.0037764012188792055,-0.00048519422845918076,0.0004531898729263602,0.005134872610446539,0.0015103915653263134,0.0,-0.0,0.0010824313155538233,-0.00017579643405608725,0.0005824067550293479,3.90521601989214e-7,-1.98050899561885e-8,3.023650074549227e-5,5.612279250379977e-5,-1.6056498243221281e-6,2.4257470984784543e-7,-0.004338394119904102,0.002123484875096304,-0.00374234120596333,-0.0029588203144110974,0.0003029569692643034
5.028407167034988e-5,0.0009248262438322583,0.003370791473415609,-0.0004330812520831836,0.0057053087791088,0.001510391565326323,0.010205645922767858,0.0,0.0,-0.0005431639140504844,-9.886044657749475e-5,-0.0013561121813421566,2.3802872552552444e-8,2.5500113481902934e-8,-2.2686326062854457e-5,-0.0002480364020635384,1.503096342068152e-5,-1.072066366943388e-6,-0.00014342488005207328,-0.008618521373907345,0.00014934261728129428,-0.0001371103606790904,-9.46508759613364e-6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0003192379009147768,7.49275861727846e-5,0.000514519875741072,-6.610581335717887e-5,-0.0006521448569565022,0.0010824313155539818,-0.0005431639140505949,0.0,0.0,0.02050562235068747,0.004557626180812676,0.021719996508688666,9.790361809111506e-8,-8.635896438479303e-9,-8.750330963462009e-7,-4.785832960121656e-5,3.1687088996266435e-6,-2.0685393400608726e-7,-0.0011286877405818118,0.0017347714317175887,-0.000525804302674451,0.0015237893119786064,-0.0017762643955244184
-8.478907415729276e-6,-1.5674129551825782e-5,-4.7596288040841544e-6,6.1151988136777e-7,-2.0459757023305603e-5,-0.00017579643405604952,-9.886044657752961e-5,0.0,0.0,0.004557626180812801,0.001775160465837439,0.0054349712031993925,-1.4995829022205683e-8,8.041248443042421e-10,-8.347111521077549e-7,4.913807495148599e-6,-3.7890068244787335e-7,2.1238526705550702e-8,0.0001640898313399028,-9.539591410702192e-5,0.00016461317819479288,-3.199931869019479e-5,-0.0012522176374921436
-4.933262524281761e-5,-0.00017287800828602595,-0.0013638825123119317,0.00017523241968092894,-0.0014483227196295649,0.0005824067550295337,-0.001356112181342288,0.0,0.0,0.02171999650868875,0.005434971203199268,0.02552793075820004,7.623490103440868e-8,-1.0316595390925173e-8,-4.459298669264727e-6,-6.873528699824429e-5,4.3201780754106584e-6,-2.9708860796226834e-7,-0.0008751737188084519,0.0025341788864203336,-0.00027843518721898906,0.0016560964777812453,-0.002450612374555551
