Species,Times (hrs),T7RNAP (nM),DNA (nM),ATP (mM),UTP (mM),CTP (mM),GTP (mM),Cap (mM),Mg (mM),PPiase (U/uL),Buffer (mM),DTT (mM),Spermidine (mM),NA,NU,NC,NG,Na4PPi (mM),RNA yield (uM),RNA St Dev (uM)
total rna,"(0.0, 0.035, 0.07, 0.105, 0.138, 0.173, 0.208, 0.243, 0.278, 0.313, 0.348, 0.382, 0.417, 0.452, 0.487, 0.522, 0.557, 0.592, 0.627, 0.66, 0.695, 0.73, 0.765, 0.8, 0.835, 0.868, 0.903, 0.938, 0.973, 1.01, 1.04, 1.08, 1.11, 1.15, 1.18, 1.22, 1.25, 1.29, 1.32, 1.36, 1.39, 1.43, 1.46, 1.5, 1.53, 1.56, 1.6, 1.63, 1.67, 1.7, 1.73, 1.77, 1.8, 1.85, 1.88, 1.92, 1.95, 1.98, 2.02, 2.05, 2.08, 2.12, 2.15, 2.18, 2.22, 2.27, 2.3, 2.33, 2.37, 2.4, 2.43, 2.47, 2.5, 2.53, 2.57, 2.6, 2.63, 2.68, 2.72, 2.75, 2.78, 2.82, 2.85, 2.88, 2.92, 2.95, 2.98, 3.02, 3.07, 3.1, 3.13)",240,19.442,8,8,8,8,4,26,0.2,40,1,1,531,309,692,588,1.00E-09,"(0.0, 0.517, 0.99, 0.76, 1.57, 1.46, 2.19, 2.26, 2.78, 2.54, 3.18, 3.31, 3.18, 3.96, 3.75, 4.17, 4.42, 4.52, 4.68, 5.06, 5.27, 5.31, 5.7, 6.12, 6.3, 6.66, 6.73, 7.26, 7.26, 7.65, 7.3, 7.63, 7.88, 7.97, 8.32, 8.57, 8.54, 8.78, 9.03, 8.92, 9.59, 9.37, 9.68, 9.44, 9.81, 9.83, 9.93, 9.97, 10.2, 10.7, 10.5, 10.6, 10.7, 10.8, 10.6, 10.7, 11.5, 11.2, 11.1, 11.0, 11.2, 10.9, 11.5, 11.5, 11.5, 11.2, 11.6, 11.6, 11.5, 11.6, 11.4, 11.5, 11.5, 11.3, 11.6, 11.3, 11.4, 11.7, 11.7, 11.7, 11.4, 11.8, 11.3, 11.8, 11.3, 11.5, 11.7, 11.5, 11.6, 12.0, 11.7)",0.3
